ProductReference,Avg_CostImpact_Product (ProdRef),UnresolvedRate_Product (ProdRef),Total_Incidents_Product (ProdRef)
PRD08692,1375.5357142857142,0.0,7
PRD08694,500.0,0.0,1
PRD08695,1392.0,0.0,1
PRD08696,261.5,0.5,2
PRD08697,553.3333333333334,0.0,3
PRD08698,247.0,1.0,1
PRD08699,153.0,0.0,1
PRD08700,460.0,0.0,3
PRD08701,378.0,0.0,4
PRD08702,266.0,0.0,1
PRD08703,303.0,0.0,2
PRD08704,450.8333333333333,0.3333333333333333,3
PRD08705,209.5,0.0,2
PRD08706,520.0,0.0,2
PRD08707,1041.0,0.25,4
PRD08708,430.0,0.0,4
PRD08709,322.0,0.3333333333333333,3
PRD08710,274.0,0.0,1
PRD08711,247.0,0.0,1
PRD08712,396.5625,0.25,4
PRD08713,1335.0,0.0,1
PRD08714,787.0,0.0,2
PRD08715,276.0,1.0,1
PRD08716,623.125,0.0,4
PRD08717,314.0,0.0,4
PRD08718,929.75,0.0,4
PRD08719,347.6666666666667,0.0,3
PRD08720,383.125,0.5,4
PRD08721,742.5,0.0,1
PRD08722,100.0,1.0,1
PRD08723,349.3333333333333,0.0,3
PRD08724,297.0,0.0,1
PRD08725,230.0,0.0,2
PRD08726,785.5,0.0,2
PRD08727,1229.0,0.0,2
PRD08728,631.8,0.0,5
PRD08729,1089.0,0.3333333333333333,3
PRD08731,469.0,0.0,1
PRD08732,699.1666666666666,0.0,3
PRD08733,268.0,0.0,2
PRD08734,148.75,0.0,1
PRD08735,254.0,0.0,2
PRD08736,1384.1666666666667,0.0,3
PRD08737,118.0,0.0,1
PRD08738,341.0,0.0,3
PRD08742,261.0,0.0,1
PRD08743,1093.5416666666667,0.16666666666666666,6
PRD08744,286.3333333333333,0.0,3
PRD08746,573.4375,0.0,4
PRD08748,208.66666666666666,0.0,3
PRD08749,323.0,0.0,1
PRD08750,261.0,0.0,1
PRD08752,195.5,0.0,2
PRD08754,444.0,1.0,1
PRD08756,247.0,0.0,1
PRD08757,389.0,0.0,1
PRD08758,99.0,0.0,1
PRD08759,201.0,0.0,1
PRD08760,447.9166666666667,0.0,3
PRD08761,259.5,0.0,2
PRD08762,1349.3333333333333,0.3333333333333333,3
PRD08763,256.25,0.25,4
PRD08764,224.5,0.0,2
PRD08765,361.6666666666667,0.3333333333333333,3
PRD08766,317.0,0.0,2
PRD08767,238.66666666666666,0.0,3
PRD08768,382.0,0.0,1
PRD08769,623.75,0.0,1
PRD08770,197.4,0.0,5
PRD08772,233.0,1.0,1
PRD08773,533.75,0.0,1
PRD08774,809.0,0.0,1
PRD08775,84.0,0.0,1
PRD08776,648.75,0.0,2
PRD08777,437.0,0.0,1
PRD08778,266.0,0.0,1
PRD08779,206.0,0.0,1
PRD08780,173.0,0.0,1
PRD08781,374.0,0.0,1
PRD08783,347.0,0.0,1
PRD08784,1281.25,0.0,3
PRD08785,294.375,0.0,4
PRD08787,234.0,0.0,1
PRD08788,1364.5,0.0,2
PRD08789,331.6666666666667,0.0,3
PRD08790,1281.0,0.0,2
PRD08791,393.5,0.0,2
PRD08792,446.0,0.0,1
PRD08793,716.25,0.0,3
PRD08794,1439.6666666666667,0.0,3
PRD08795,900.0,0.0,3
PRD08796,203.66666666666666,0.0,3
PRD08797,706.25,0.0,1
PRD08798,485.0,0.5,2
PRD08799,368.75,1.0,1
PRD08800,360.0,0.0,1
PRD08801,258.3333333333333,0.0,3
PRD08802,277.0,0.0,1
PRD08803,517.5,0.5,2
PRD08804,1561.0,0.0,1
PRD08805,1924.3333333333333,0.0,3
PRD08806,309.25,0.0,4
PRD08807,1641.3333333333333,0.0,3
PRD08808,1827.0,0.0,1
PRD08809,484.0,0.0,1
PRD08810,319.3333333333333,0.0,3
PRD08811,974.0,0.0,1
PRD08813,317.5,0.0,2
PRD08814,1095.0,0.0,1
PRD08815,667.0,0.0,2
PRD08816,983.0,0.0,1
PRD08817,388.0,0.0,1
PRD08818,920.5,0.0,2
PRD08819,399.0,0.5,2
PRD08820,350.75,0.25,4
PRD08822,81.0,0.0,1
PRD08824,488.75,0.0,3
PRD08825,748.75,0.0,1
PRD08827,2387.5,0.0,1
PRD08830,1143.0,0.0,1
PRD08833,1248.0,0.0,1
PRD08834,476.6666666666667,0.3333333333333333,3
PRD08836,433.75,0.0,1
PRD08837,677.0,1.0,3
PRD08839,601.0,0.0,3
PRD08841,317.0,0.5,2
PRD08842,201.0,1.0,1
PRD08843,165.0,0.0,1
PRD08844,277.6666666666667,0.0,3
PRD08845,473.0,0.0,1
PRD08846,616.25,0.0,1
PRD08847,141.33333333333334,0.3333333333333333,3
PRD08849,1355.5,0.0,4
PRD08850,310.4166666666667,0.0,3
PRD08851,292.5,0.0,2
PRD08853,284.0,0.0,5
PRD08854,1196.5,0.0,2
PRD08857,660.8,0.4,5
PRD08859,295.0,0.0,1
PRD08860,1199.5,0.0,2
PRD08861,525.5,0.5,2
PRD08864,1369.5,0.0,2
PRD08865,428.75,0.0,1
PRD08866,1214.3333333333333,0.3333333333333333,3
PRD08868,690.5,0.0,2
PRD08869,982.0,0.0,1
PRD08871,121.0,0.0,1
PRD08872,447.0,0.0,1
PRD08873,1260.9375,0.5,4
PRD08874,251.5,0.5,2
PRD08875,533.3333333333334,0.0,3
PRD08876,462.0833333333333,0.16666666666666666,6
PRD08877,326.0,0.3333333333333333,3
PRD08878,162.0,0.0,2
PRD08879,1102.25,0.0,4
PRD08880,503.5,0.5,2
PRD08881,197.0,0.0,2
PRD08882,1477.0,0.0,1
PRD08883,218.33333333333334,0.0,3
PRD08884,239.0,0.0,3
PRD08886,1761.875,0.0,2
PRD08888,1918.3333333333333,0.6666666666666666,3
PRD08889,51.0,0.0,1
PRD08891,501.0,0.6666666666666666,3
PRD08892,308.0,0.0,2
PRD08893,1036.0,0.0,3
PRD08895,303.5,0.0,2
PRD08896,407.5,0.0,3
PRD08897,102.0,0.0,1
PRD08899,340.0,0.0,1
PRD08900,379.0,1.0,1
PRD08901,893.0,0.0,1
PRD08902,489.5,0.0,2
PRD08903,658.75,0.0,1
PRD08904,268.0,0.0,2
PRD08905,340.0,0.0,1
PRD08906,796.6666666666666,0.0,3
PRD08907,1213.0,0.0,2
PRD08908,1656.5,0.0,2
PRD08909,171.5,0.0,2
PRD08910,395.0,0.0,1
PRD08911,107.0,0.0,1
PRD08912,324.0,0.0,1
PRD08913,321.0,0.25,4
PRD08915,146.25,0.0,1
PRD08916,474.6,0.0,5
PRD08917,216.66666666666666,0.0,3
PRD08918,345.0,0.5,4
PRD08919,731.0,0.0,3
PRD08920,1186.0,0.0,1
PRD08921,223.0,0.0,4
PRD08922,191.5,0.0,2
PRD08923,1287.5,0.0,1
PRD08924,242.25,0.25,4
PRD08925,231.0,0.5,2
PRD08926,59.0,0.0,1
PRD08927,618.125,0.0,2
PRD08929,131.5,0.0,2
PRD08931,1652.0,0.0,2
PRD08932,560.0,0.0,2
PRD08933,203.33333333333334,0.0,3
PRD08934,2097.5,0.25,4
PRD08935,199.0,0.0,3
PRD08936,267.5,0.0,2
PRD08937,461.875,0.0,4
PRD08938,557.5,0.0,1
PRD08939,1231.5,0.0,2
PRD08941,500.4166666666667,0.0,3
PRD08942,853.0,0.0,1
PRD08943,334.3333333333333,0.0,3
PRD08944,169.0,0.0,2
PRD08945,567.6666666666666,0.0,3
PRD08946,220.0,0.0,1
PRD08947,322.5,0.0,2
PRD08948,483.125,0.25,4
PRD08949,119.0,0.0,1
PRD08950,192.0,0.0,1
PRD08951,222.0,0.0,2
PRD08952,381.0,1.0,1
PRD08953,238.75,0.0,1
PRD08954,317.5,0.0,3
PRD08955,236.5,0.0,2
PRD08956,216.875,0.5,2
PRD08957,320.0,0.0,1
PRD08958,269.3333333333333,0.0,3
PRD08959,567.5,0.0,2
PRD08960,372.5,0.3333333333333333,3
PRD08962,916.5,0.0,2
PRD08963,275.5,0.0,4
PRD08965,1163.0,0.0,1
PRD08966,1334.75,0.25,4
PRD08967,429.0,0.3333333333333333,3
PRD08970,254.0,0.0,1
PRD08971,128.0,0.0,1
PRD08972,368.0,0.0,1
PRD08973,340.0,0.0,4
PRD08974,437.4166666666667,0.0,3
PRD08975,1209.0,0.0,1
PRD08976,398.4375,0.25,4
PRD08977,72.0,0.0,1
PRD08978,496.25,0.5,2
PRD08979,1667.0,0.0,1
PRD08980,269.0,0.0,1
PRD08981,520.625,0.5,2
PRD08982,1058.5,0.0,2
PRD08983,1159.0,0.0,1
PRD08984,364.5,0.0,2
PRD08985,621.25,0.0,1
PRD08986,1260.4166666666667,0.0,3
PRD08987,300.0,0.0,2
PRD08988,271.0,1.0,1
PRD08989,386.5,0.0,2
PRD08990,267.0,0.0,3
PRD08991,487.5,0.5,2
PRD08992,207.66666666666666,0.0,3
PRD08993,426.25,0.0,3
PRD08994,104.0,0.0,2
PRD08995,511.0,0.0,1
PRD08996,312.25,0.0,4
PRD08997,281.0,0.0,1
PRD08999,131.0,0.0,1
PRD09000,283.0,0.0,1
PRD09001,326.0,0.0,2
PRD09004,208.0,1.0,1
PRD09006,307.0,0.0,1
PRD09007,467.5,0.0,3
PRD09008,322.5,0.0,3
PRD09009,179.0,0.0,1
PRD09010,337.0,1.0,1
PRD09011,563.0,0.0,1
PRD09012,2366.25,0.0,1
PRD09013,365.0,0.0,1
PRD09014,290.3333333333333,0.3333333333333333,3
PRD09015,216.5,0.5,2
PRD09016,312.0,0.0,1
PRD09017,175.33333333333334,0.0,3
PRD09018,477.0,0.0,1
PRD09019,318.3333333333333,0.0,3
PRD09020,489.5,0.0,2
PRD09021,221.0,1.0,1
PRD09022,443.125,0.0,2
PRD09023,526.2,0.2,5
PRD09024,149.0,0.0,1
PRD09025,480.3333333333333,0.0,3
PRD09026,884.375,0.0,2
PRD09027,231.0,0.0,2
PRD09029,1156.0,0.0,2
PRD09030,272.6666666666667,0.3333333333333333,3
PRD09032,1344.6666666666667,0.0,3
PRD09033,661.6666666666666,0.3333333333333333,3
PRD09034,176.0,0.0,2
PRD09035,219.5,0.25,4
PRD09036,1625.0,0.0,1
PRD09037,552.5,0.0,2
PRD09038,114.0,0.0,1
PRD09039,469.375,0.0,4
PRD09040,353.6666666666667,0.3333333333333333,3
PRD09041,429.375,0.0,2
PRD09042,756.0,0.0,2
PRD09043,1451.0,0.0,1
PRD09044,448.0,0.25,4
PRD09045,230.0,0.0,2
PRD09046,417.3333333333333,0.6666666666666666,3
PRD09047,188.0,0.0,1
PRD09049,399.0,0.0,1
PRD09050,184.5,0.5,2
PRD09052,220.0,0.0,1
PRD09053,232.0,0.0,1
PRD09054,87.0,0.0,1
PRD09055,681.0,0.0,2
PRD09056,82.0,0.0,2
PRD09057,133.75,0.0,1
PRD09059,276.0,0.0,2
PRD09060,313.75,0.0,4
PRD09062,357.0,0.0,1
PRD09063,137.5,0.0,1
PRD09064,827.0,0.0,2
PRD09065,286.0,0.0,1
PRD09066,815.0,0.0,2
PRD09067,231.5,0.0,2
PRD09070,402.5,0.0,2
PRD09071,337.0,0.0,2
PRD09072,1185.0,0.0,1
PRD09073,290.0,0.0,1
PRD09074,155.0,0.0,1
PRD09075,1023.5,0.5,2
PRD09077,249.5,0.0,2
PRD09078,192.0,0.0,2
PRD09079,280.0,0.0,1
PRD09080,375.8333333333333,0.0,3
PRD09081,529.0,0.0,1
PRD09082,309.25,0.25,4
PRD09083,301.5,0.0,2
PRD09084,794.3333333333334,0.0,3
PRD09086,442.0,1.0,1
PRD09087,731.6666666666666,0.0,3
PRD09088,1451.25,0.0,2
PRD09089,267.6,0.0,5
PRD09090,1172.5,0.0,2
PRD09091,1580.0,0.0,1
PRD09092,286.0,0.0,1
PRD09093,321.6666666666667,0.0,3
PRD09094,1085.0,0.5,2
PRD09095,273.5,0.5,2
PRD09097,613.75,0.0,1
PRD09098,444.0,0.0,1
PRD09099,741.0,0.0,1
PRD09100,212.5,0.0,1
PRD09104,1400.0,0.0,1
PRD09105,429.0,0.0,1
PRD09106,259.0,0.0,2
PRD09107,221.5,0.0,2
PRD09108,266.0,0.0,2
PRD09109,181.5,0.0,2
PRD09110,1433.0,0.25,4
PRD09111,740.6666666666666,0.0,3
PRD09112,315.0,0.0,1
PRD09113,62.0,0.0,1
PRD09114,303.5,0.0,2
PRD09115,98.0,0.0,1
PRD09116,1008.0,0.0,3
PRD09117,738.5,0.0,2
PRD09118,419.5,0.0,2
PRD09119,189.0,0.0,2
PRD09120,330.5,0.0,2
PRD09121,451.0,0.0,1
PRD09122,231.33333333333334,0.0,3
PRD09123,1486.0,0.0,1
PRD09124,326.3333333333333,0.0,3
PRD09125,484.0,0.0,3
PRD09126,602.6666666666666,0.3333333333333333,3
PRD09127,196.875,0.5,2
PRD09128,1072.0,1.0,1
PRD09131,759.0,0.0,2
PRD09132,324.0,0.0,1
PRD09134,259.0,0.0,2
PRD09136,125.0,0.0,1
PRD09137,68.0,0.0,1
PRD09138,783.0,0.0,3
PRD09139,223.75,0.0,1
PRD09140,166.25,0.0,1
PRD09142,501.875,0.0,2
PRD09143,593.75,0.0,1
PRD09144,263.0,0.0,1
PRD09145,801.0,0.0,1
PRD09146,1216.0,0.0,1
PRD09147,1812.0,0.0,1
PRD09148,502.9166666666667,0.3333333333333333,3
PRD09149,1229.0,0.25,4
PRD09151,179.4,0.0,5
PRD09152,854.0,0.0,5
PRD09153,307.0,0.0,1
PRD09154,314.0,1.0,1
PRD09155,236.0,0.0,1
PRD09156,456.0,0.0,1
PRD09157,570.6666666666666,0.0,3
PRD09159,500.0,1.0,1
PRD09160,753.5,0.0,2
PRD09164,594.0,0.0,2
PRD09165,684.5,0.0,2
PRD09166,188.0,1.0,1
PRD09167,251.0,0.0,2
PRD09170,465.0,0.0,2
PRD09171,197.8125,0.0,4
PRD09172,416.25,0.0,1
PRD09173,345.0,0.0,1
PRD09174,470.0,0.0,2
PRD09175,321.75,0.25,4
PRD09176,329.0,0.0,2
PRD09179,279.375,0.0,2
PRD09180,191.0,0.0,1
PRD09181,1073.5,0.5,2
PRD09183,550.0,0.0,1
PRD09184,1292.0,0.0,1
PRD09185,1689.1666666666667,0.3333333333333333,3
PRD09186,81.5,0.0,2
PRD09187,596.0,0.0,4
PRD09188,405.5,0.0,2
PRD09190,407.5,0.0,2
PRD09191,358.4375,0.0,4
PRD09193,291.0,0.0,1
PRD09194,270.6666666666667,0.0,3
PRD09195,375.0,0.0,1
PRD09196,358.5,0.0,2
PRD09197,553.5,0.0,2
PRD09198,1281.0,0.0,1
PRD09200,206.0,0.5,2
PRD09201,220.0,0.0,3
PRD09202,465.2,0.0,5
PRD09203,485.4166666666667,0.0,3
PRD09204,228.5,0.0,2
PRD09205,223.0,0.0,3
PRD09206,434.6666666666667,0.0,3
PRD09207,806.0,0.0,2
PRD09208,776.0,0.0,1
PRD09209,355.6666666666667,0.3333333333333333,3
PRD09210,392.0,0.0,1
PRD09211,325.0,0.0,2
PRD09212,392.0833333333333,0.0,3
PRD09214,522.5,0.0,2
PRD09215,314.0,0.0,1
PRD09216,616.0,0.0,2
PRD09217,467.5,0.0,2
PRD09218,322.0,0.0,1
PRD09219,392.0,0.0,2
PRD09220,169.0,0.0,2
PRD09222,322.0,0.0,2
PRD09223,602.25,0.25,4
PRD09224,332.75,0.0,4
PRD09226,1232.0,0.0,1
PRD09227,218.0,0.3333333333333333,3
PRD09228,140.5,0.0,2
PRD09229,210.0,0.0,1
PRD09230,1245.3125,0.25,4
PRD09231,277.75,0.25,4
PRD09232,174.0,0.0,2
PRD09233,1164.0,0.0,1
PRD09234,582.6666666666666,0.0,3
PRD09236,945.0,0.0,3
PRD09237,361.0,0.0,2
PRD09239,373.75,1.0,1
PRD09241,474.1666666666667,0.0,3
PRD09242,1362.0,0.0,1
PRD09243,1195.0,0.0,2
PRD09244,1438.0,0.0,3
PRD09245,691.5714285714286,0.0,7
PRD09246,197.0,0.0,1
PRD09247,479.0,0.0,5
PRD09249,389.0,0.0,3
PRD09250,670.75,0.0,4
PRD09252,418.5,0.5,2
PRD09254,246.0,0.0,1
PRD09255,110.0,0.0,1
PRD09256,512.6666666666666,0.0,3
PRD09257,566.25,0.3333333333333333,3
PRD09259,131.0,0.0,1
PRD09261,797.5,0.0,2
PRD09263,1025.3333333333333,0.0,6
PRD09264,1022.3333333333334,0.3333333333333333,3
PRD09265,419.1666666666667,0.6666666666666666,3
PRD09266,310.0,0.0,3
PRD09267,918.3333333333334,0.0,3
PRD09268,261.0,1.0,1
PRD09269,275.625,0.5,2
PRD09270,209.66666666666666,0.0,3
PRD09271,631.0,0.0,2
PRD09272,260.5,0.25,4
PRD09273,1067.2,0.0,5
PRD09274,756.3333333333334,0.3333333333333333,3
PRD09275,1255.0,0.0,3
PRD09276,252.0,0.0,1
PRD09277,481.25,0.0,2
PRD09278,322.5,0.0,2
PRD09280,245.66666666666666,0.3333333333333333,3
PRD09281,2000.0,0.0,1
PRD09283,297.5,0.0,2
PRD09285,388.75,0.0,2
PRD09286,349.0,0.0,1
PRD09287,343.0,0.0,1
PRD09288,289.0,1.0,1
PRD09289,790.0,0.0,2
PRD09290,349.0625,0.0,4
PRD09291,1264.375,0.5,2
PRD09292,334.0,0.0,2
PRD09294,272.5,0.0,2
PRD09295,229.0,0.0,2
PRD09296,424.0,0.0,1
PRD09297,373.0,0.5,2
PRD09299,837.0,0.0,1
PRD09300,106.0,0.0,1
PRD09301,300.0,0.0,1
PRD09302,441.25,0.3333333333333333,3
PRD09303,215.0,0.0,1
PRD09304,301.3333333333333,0.0,3
PRD09306,366.0,0.0,4
PRD09307,131.0,1.0,1
PRD09308,695.0,0.0,1
PRD09309,483.9583333333333,0.16666666666666666,6
PRD09310,1712.0,0.0,1
PRD09311,289.0,1.0,1
PRD09313,1255.0,0.0,1
PRD09314,970.0,0.0,2
PRD09315,155.5,0.0,2
PRD09316,336.3333333333333,0.3333333333333333,3
PRD09317,158.0,0.0,2
PRD09318,125.0,0.0,1
PRD09319,744.0,0.5,2
PRD09321,310.0,0.0,1
PRD09323,922.0,0.0,2
PRD09325,424.3333333333333,0.0,3
PRD09326,96.33333333333333,0.0,3
PRD09327,1211.5,0.0,4
PRD09328,215.5,0.0,2
PRD09329,169.0,0.0,1
PRD09330,387.6666666666667,0.0,3
PRD09331,1088.3333333333333,0.0,3
PRD09332,592.5,0.0,1
PRD09333,1482.0,1.0,1
PRD09335,1488.75,0.0,1
PRD09336,165.0,0.0,2
PRD09338,829.8,0.0,5
PRD09339,215.5,0.0,2
PRD09340,659.25,0.0,4
PRD09341,1662.6666666666667,0.3333333333333333,3
PRD09342,631.0,0.0,4
PRD09343,292.0,0.0,1
PRD09345,371.5,0.0,2
PRD09348,322.0,0.0,3
PRD09349,1836.25,0.0,2
PRD09350,310.0,0.0,1
PRD09351,260.3333333333333,0.0,3
PRD09353,437.5,0.0,2
PRD09354,148.0,0.0,1
PRD09355,343.5,0.0,2
PRD09356,248.25,0.0,4
PRD09357,478.125,0.0,2
PRD09358,366.25,0.0,1
PRD09359,238.0,0.0,1
PRD09360,1246.5,0.25,4
PRD09362,212.5,0.0,3
PRD09363,1372.5,0.0,1
PRD09366,229.0,0.0,3
PRD09367,576.5,0.0,2
PRD09368,257.0,0.3333333333333333,3
PRD09369,270.0,0.0,2
PRD09370,204.5,0.0,4
PRD09371,275.6666666666667,0.0,3
PRD09372,459.6875,0.0,4
PRD09373,239.0,0.5,2
PRD09374,344.5833333333333,0.3333333333333333,3
PRD09375,603.75,0.0,2
PRD09376,442.0,0.0,2
PRD09377,1407.0,0.0,3
PRD09379,157.5,0.0,2
PRD09380,1705.0,0.0,1
PRD09381,431.0,0.0,1
PRD09382,889.0,0.0,3
PRD09383,467.5,1.0,1
PRD09385,313.4375,0.0,4
PRD09386,533.75,0.0,3
PRD09387,346.5,0.0,2
PRD09388,158.0,0.0,2
PRD09390,234.5,0.0,2
PRD09391,466.25,0.0,1
PRD09392,420.0,0.0,2
PRD09393,460.6666666666667,0.3333333333333333,3
PRD09394,1893.0,0.0,2
PRD09395,1569.0,0.0,2
PRD09396,309.5,0.0,4
PRD09397,464.5,0.0,2
PRD09399,83.0,0.0,1
PRD09400,183.0,0.0,1
PRD09401,1932.5,0.6666666666666666,3
PRD09402,543.3333333333334,0.0,3
PRD09403,237.5,0.3333333333333333,6
PRD09404,185.0,0.0,1
PRD09405,322.0,0.0,1
PRD09406,931.6666666666666,0.0,3
PRD09407,659.3333333333334,0.6666666666666666,3
PRD09408,1183.5,0.0,2
PRD09413,137.5,0.5,4
PRD09414,331.6666666666667,0.0,3
PRD09415,874.5,0.0,2
PRD09417,956.0,0.0,1
PRD09418,613.4375,0.0,4
PRD09420,522.0833333333334,0.3333333333333333,3
PRD09421,146.25,0.0,1
PRD09422,981.3333333333334,0.0,3
PRD09423,389.6875,0.0,4
PRD09424,830.0,0.0,2
PRD09425,495.3333333333333,0.3333333333333333,3
PRD09427,902.0,0.3333333333333333,3
PRD09428,252.75,0.25,4
PRD09429,289.0,1.0,1
PRD09430,601.25,1.0,1
PRD09432,171.0,0.0,1
PRD09433,885.0,0.0,3
PRD09435,1005.3333333333334,0.0,3
PRD09436,649.0,0.0,2
PRD09437,141.5,0.0,2
PRD09438,240.5,0.25,4
PRD09439,472.9166666666667,0.0,6
PRD09440,639.5833333333334,0.0,3
PRD09441,401.0,0.0,1
PRD09442,431.3333333333333,0.0,3
PRD09443,130.33333333333334,0.3333333333333333,3
PRD09444,1700.0,0.0,1
PRD09446,316.0,0.0,1
PRD09447,1802.5,0.0,2
PRD09448,875.0,0.0,2
PRD09450,206.0,1.0,1
PRD09451,132.0,0.0,1
PRD09452,853.0,0.0,2
PRD09453,402.5,0.0,2
PRD09454,224.4,0.0,5
PRD09456,334.6666666666667,0.0,3
PRD09457,1005.5,0.5,2
PRD09458,198.0,0.0,1
PRD09459,1296.0,0.25,4
PRD09460,259.0,0.0,1
PRD09461,1435.3333333333333,0.3333333333333333,3
PRD09462,262.25,0.5,4
PRD09463,1077.7083333333333,0.16666666666666666,6
PRD09464,153.5,0.5,2
PRD09465,225.0,0.0,1
PRD09467,300.0,0.0,1
PRD09468,287.8,0.0,5
PRD09470,226.0,0.0,1
PRD09471,171.5,0.0,2
PRD09472,821.0,0.5,2
PRD09473,284.75,0.0,4
PRD09474,670.5,0.0,2
PRD09475,164.0,1.0,1
PRD09476,309.0,0.0,2
PRD09478,266.0,0.0,2
PRD09480,493.75,0.0,3
PRD09481,171.5,0.0,2
PRD09482,280.6666666666667,0.3333333333333333,3
PRD09483,825.6666666666666,0.0,3
PRD09484,178.0,0.0,1
PRD09485,202.0,0.0,1
PRD09486,1373.5,0.0,2
PRD09487,284.0,0.0,1
PRD09488,247.0,0.0,2
PRD09490,1437.0,0.0,1
PRD09492,340.0,0.3333333333333333,3
PRD09493,322.5,0.0,2
PRD09494,422.0,0.0,1
PRD09495,83.0,1.0,1
PRD09496,291.5,0.5,2
PRD09497,425.2083333333333,0.16666666666666666,6
PRD09498,545.4166666666666,0.0,3
PRD09499,178.5,0.0,2
PRD09500,428.75,1.0,1
PRD09501,226.0,0.0,1
PRD09503,411.75,0.0,4
PRD09505,228.0,0.0,1
PRD09506,334.0,0.0,1
PRD09507,448.0,0.0,1
PRD09508,591.25,0.0,1
PRD09509,211.33333333333334,0.0,3
PRD09510,579.1666666666666,0.0,3
PRD09511,302.5,0.0,2
PRD09512,323.0,0.0,2
PRD09513,226.5,0.0,2
PRD09514,1419.0,0.0,1
PRD09515,1872.0833333333333,0.3333333333333333,3
PRD09517,1460.0,0.0,1
PRD09520,1594.0,0.2,5
PRD09521,544.5,0.0,5
PRD09522,1756.25,0.25,4
PRD09523,1043.0,0.3333333333333333,3
PRD09524,1234.3333333333333,0.3333333333333333,3
PRD09525,715.0,0.0,1
PRD09526,1021.25,0.0,1
PRD09527,240.5,0.0,2
PRD09529,975.3125,0.25,4
PRD09531,418.0,0.0,1
PRD09532,785.0,0.0,1
PRD09533,407.3333333333333,0.0,3
PRD09534,630.0,0.5,2
PRD09535,463.3333333333333,0.0,3
PRD09536,253.75,0.5,4
PRD09537,1422.5,0.0,2
PRD09538,362.3333333333333,0.0,3
PRD09539,195.0,0.0,1
PRD09540,170.5,0.0,2
PRD09541,313.75,0.0,2
PRD09542,635.6666666666666,0.0,3
PRD09544,235.33333333333334,0.3333333333333333,3
PRD09545,648.0,0.5,2
PRD09546,316.6666666666667,0.0,3
PRD09549,625.0,0.0,1
PRD09550,427.0,0.0,2
PRD09551,391.0,0.0,4
PRD09552,234.0,0.0,5
PRD09553,585.0,0.0,2
PRD09554,944.0,0.3333333333333333,3
PRD09555,1512.5,0.0,2
PRD09556,454.0,0.0,1
PRD09557,406.25,0.0,1
PRD09558,184.0,0.0,1
PRD09560,339.5,0.0,2
PRD09561,268.0,0.0,1
PRD09562,252.0,0.0,1
PRD09563,1272.0,0.0,1
PRD09564,201.25,0.0,4
PRD09565,384.3333333333333,0.0,3
PRD09567,1252.5,0.25,4
PRD09569,100.0,0.0,1
PRD09570,230.5,0.5,2
PRD09571,339.0,0.0,1
PRD09572,401.3333333333333,0.0,3
PRD09573,361.0,0.0,1
PRD09574,296.0,0.0,3
PRD09575,1228.75,0.5,4
PRD09576,349.0,0.0,1
PRD09577,1408.3333333333333,0.0,3
PRD09578,756.0,0.5,2
PRD09579,457.0,0.0,1
PRD09581,445.625,0.0,2
PRD09582,769.0,0.0,1
PRD09583,264.6666666666667,0.0,3
PRD09584,273.75,0.0,4
PRD09585,278.0,0.0,3
PRD09586,246.25,0.0,1
PRD09587,181.0,0.0,2
PRD09588,509.0625,0.0,4
PRD09589,358.0,0.0,1
PRD09590,331.3333333333333,0.3333333333333333,3
PRD09591,391.0,0.0,1
PRD09592,482.0,0.0,1
PRD09593,1287.5,0.0,4
PRD09594,359.0,0.0,1
PRD09595,548.5,0.0,2
PRD09597,637.0,0.0,2
PRD09599,353.0,0.2,5
PRD09600,523.3333333333334,0.0,3
PRD09601,220.5,0.0,2
PRD09602,134.0,0.0,1
PRD09603,275.0,0.0,1
PRD09604,181.25,0.0,1
PRD09605,1568.5,0.0,2
PRD09607,490.0,0.0,1
PRD09608,621.0,0.0,2
PRD09609,468.75,0.0,1
PRD09610,228.0,0.0,1
PRD09611,1182.0,0.0,1
PRD09612,366.75,0.0,4
PRD09613,190.5,0.0,2
PRD09614,333.6,0.0,5
PRD09615,1263.75,0.0,5
PRD09616,342.0,0.0,2
PRD09617,1481.5,0.0,4
PRD09618,606.25,0.25,4
PRD09619,294.5,0.5,2
PRD09620,336.5,0.0,2
PRD09621,271.0,0.0,1
PRD09622,247.0,0.0,1
PRD09623,1428.0,0.0,1
PRD09624,992.0,0.5,2
PRD09625,1053.0,0.0,1
PRD09626,337.25,0.0,4
PRD09627,785.0,0.0,1
PRD09628,411.25,0.6666666666666666,3
PRD09629,486.875,0.0,2
PRD09630,1348.75,0.0,6
PRD09631,140.0,0.0,1
PRD09632,1570.0,0.0,4
PRD09633,187.5,0.0,1
PRD09635,1497.0,0.0,1
PRD09638,148.0,0.0,1
PRD09639,266.1666666666667,0.16666666666666666,6
PRD09640,295.0,0.0,5
PRD09641,241.33333333333334,0.0,3
PRD09642,457.5,0.3333333333333333,3
PRD09643,273.3333333333333,0.3333333333333333,3
PRD09644,202.5,0.0,2
PRD09645,1707.75,0.0,5
PRD09646,1074.0,0.5,2
PRD09649,147.0,0.0,1
PRD09650,550.0,0.0,2
PRD09651,224.0,1.0,1
PRD09653,420.0,0.0,2
PRD09654,148.0,0.0,1
PRD09655,310.6666666666667,0.0,3
PRD09656,362.5,0.0,1
PRD09658,623.75,0.0,2
PRD09662,353.0,0.0,1
PRD09665,254.5,0.0,2
PRD09666,240.5,0.5,2
